,id,user_id,view_id,room_id,roomuser_id,participant_id,deleted_at,updated_at,registered_at
25248,25395,20903,24837,12221,17008,00020903,2022-05-19 13:35:37.604,2022-05-19 13:35:37.604,2022-05-19 13:34:57.313
25249,25396,20899,24836,12221,17228,00020899,2022-05-19 13:47:38.600,2022-05-19 13:47:38.600,2022-05-19 13:34:57.619
25250,25397,20890,24835,12221,16968,00020890,2022-05-19 13:42:56.382,2022-05-19 13:42:56.382,2022-05-19 13:34:57.744
25251,25398,2914,24838,12221,16906,00002914,2022-05-19 13:46:30.275,2022-05-19 13:46:30.275,2022-05-19 13:34:58.153
25252,25399,2,24839,12221,16872,00000002,2022-05-19 13:51:21.684,2022-05-19 13:51:21.684,2022-05-19 13:34:59.652
25253,25400,20990,24828,12221,17302,00020990,2022-05-19 13:35:09.721,2022-05-19 13:35:09.721,2022-05-19 13:35:01.652
25254,25401,15254,24787,869,9685,dfb4c271,2022-05-19 13:35:38.469,2022-05-19 13:35:38.469,2022-05-19 13:35:01.704
25255,25402,4964,24841,12221,17266,00004964,2022-05-19 13:51:21.760,2022-05-19 13:51:21.760,2022-05-19 13:35:02.383
25256,25403,15634,24840,12221,17367,00015634,2022-05-19 13:47:01.168,2022-05-19 13:47:01.168,2022-05-19 13:35:03.029
25257,25404,17042,24843,12221,17052,00017042,2022-05-19 13:36:05.410,2022-05-19 13:36:05.410,2022-05-19 13:35:03.035
25258,25405,20569,24844,12221,17113,00020569,2022-05-19 13:37:48.521,2022-05-19 13:37:48.521,2022-05-19 13:35:03.149
25259,25406,21027,24842,12221,17430,00021027,2022-05-19 13:46:47.740,2022-05-19 13:46:47.741,2022-05-19 13:35:03.347
25260,25407,20387,24845,12221,16794,00020387,2022-05-19 13:35:55.638,2022-05-19 13:35:55.638,2022-05-19 13:35:03.904
25261,25408,410,24846,12221,17420,00000410,2022-05-19 13:35:45.732,2022-05-19 13:35:45.732,2022-05-19 13:35:04.801
25262,25409,20457,24847,12221,16734,00020457,2022-05-19 13:46:54.538,2022-05-19 13:46:54.538,2022-05-19 13:35:05.218
25263,25410,17560,24848,12221,17396,00017560,2022-05-19 13:35:36.410,2022-05-19 13:35:36.410,2022-05-19 13:35:09.223
25264,25411,20721,24285,12221,16882,00020721,2022-05-19 13:47:18.036,2022-05-19 13:47:18.036,2022-05-19 13:35:09.973
25265,25412,16955,24851,12221,17091,00016955,2022-05-19 13:35:50.772,2022-05-19 13:35:50.772,2022-05-19 13:35:10.612
25266,25413,21012,24850,12221,17369,00021012,2022-05-19 13:35:21.679,2022-05-19 13:35:21.679,2022-05-19 13:35:10.717
25267,25414,20962,24849,12221,17018,00020962,2022-05-19 13:35:38.404,2022-05-19 13:35:38.404,2022-05-19 13:35:11.446
25268,25415,16880,24855,12221,16919,00016880,2022-05-19 13:35:51.775,2022-05-19 13:35:51.775,2022-05-19 13:35:11.529
25269,25416,16420,24852,12221,17082,00016420,2022-05-19 13:42:59.106,2022-05-19 13:42:59.106,2022-05-19 13:35:11.544
25270,25417,20865,24853,12221,17043,00020865,2022-05-19 13:46:47.252,2022-05-19 13:46:47.252,2022-05-19 13:35:11.665
25271,25418,20990,24856,12221,17302,00020990,2022-05-19 13:35:19.753,2022-05-19 13:35:19.753,2022-05-19 13:35:11.795
25272,25419,2987,24854,12221,16864,00002987,2022-05-19 13:41:33.424,2022-05-19 13:41:33.424,2022-05-19 13:35:11.966
25273,25420,20777,24857,12221,17103,00020777,2022-05-19 13:50:03.072,2022-05-19 13:50:03.072,2022-05-19 13:35:12.100
25274,25421,13955,24858,12330,17336,b794efeb,2022-05-19 13:35:16.638,2022-05-19 13:35:16.638,2022-05-19 13:35:15.602
25275,25422,20775,24859,12221,17274,00020775,2022-05-19 13:41:55.918,2022-05-19 13:41:55.918,2022-05-19 13:35:18.455
25276,25423,16858,24860,12221,16980,00016858,2022-05-19 13:42:55.308,2022-05-19 13:42:55.308,2022-05-19 13:35:18.544
25277,25424,3549,24861,12221,17147,00003549,2022-05-19 13:36:32.192,2022-05-19 13:36:32.192,2022-05-19 13:35:22.811
25278,25425,3042,24863,12221,16993,00003042,2022-05-19 13:36:03.443,2022-05-19 13:36:03.443,2022-05-19 13:35:23.051
25279,25426,16952,24866,12221,16783,00016952,2022-05-19 13:47:16.516,2022-05-19 13:47:16.516,2022-05-19 13:35:23.533
25280,25427,3159,24867,12221,17132,00003159,2022-05-19 13:36:04.383,2022-05-19 13:36:04.383,2022-05-19 13:35:23.926
25281,25428,16969,24864,12221,17225,00016969,2022-05-19 13:46:49.557,2022-05-19 13:46:49.557,2022-05-19 13:35:24.019
25282,25429,3255,24862,12221,17275,00003255,2022-05-19 13:35:29.067,2022-05-19 13:35:29.067,2022-05-19 13:35:24.102
25283,25430,16965,24865,12221,17213,00016965,2022-05-19 13:49:38.087,2022-05-19 13:49:38.087,2022-05-19 13:35:24.265
25284,25431,20977,24868,12221,17144,00020977,2022-05-19 13:35:34.966,2022-05-19 13:35:34.966,2022-05-19 13:35:24.898
25285,25432,20904,24869,12221,17361,00020904,2022-05-19 13:42:59.165,2022-05-19 13:42:59.165,2022-05-19 13:35:26.038
25286,25433,4933,24871,12221,16966,00004933,2022-05-19 13:36:53.370,2022-05-19 13:36:53.371,2022-05-19 13:35:30.742
25287,25434,21032,24873,12221,17440,00021032,2022-05-19 13:35:57.367,2022-05-19 13:35:57.367,2022-05-19 13:35:31.328
25288,25435,16963,24874,12221,17299,00016963,2022-05-19 13:48:25.117,2022-05-19 13:48:25.117,2022-05-19 13:35:31.368
25289,25436,16975,24875,12221,17191,00016975,2022-05-19 13:36:23.414,2022-05-19 13:36:23.415,2022-05-19 13:35:31.438
25290,25437,2941,24877,12221,17030,00002941,2022-05-19 13:48:00.219,2022-05-19 13:48:00.220,2022-05-19 13:35:31.621
25291,25438,17069,24870,12221,17410,00017069,2022-05-19 13:55:00.163,2022-05-19 13:55:00.163,2022-05-19 13:35:31.915
25292,25439,15455,24872,12221,17389,00015455,2022-05-19 13:47:00.249,2022-05-19 13:47:00.250,2022-05-19 13:35:32.328
25293,25440,3268,24876,12221,17138,00003268,2022-05-19 13:42:52.899,2022-05-19 13:42:52.899,2022-05-19 13:35:32.431
25294,25441,20977,24878,12221,17144,00020977,2022-05-19 13:35:51.819,2022-05-19 13:35:51.820,2022-05-19 13:35:39.890
25295,25442,21012,24879,12221,17369,00021012,2022-05-19 13:35:57.995,2022-05-19 13:35:57.995,2022-05-19 13:35:41.133
25296,25443,20962,24880,12221,17018,00020962,2022-05-19 13:42:58.653,2022-05-19 13:42:58.653,2022-05-19 13:35:41.722
25297,25444,17294,24882,12221,17309,00017294,2022-05-19 13:42:52.836,2022-05-19 13:42:52.836,2022-05-19 13:35:41.757
25298,25445,16891,24881,12221,17295,00016891,2022-05-19 13:48:13.027,2022-05-19 13:48:13.028,2022-05-19 13:35:42.414
25299,25446,20972,24885,12221,17109,00020972,2022-05-19 13:36:38.535,2022-05-19 13:36:38.535,2022-05-19 13:35:42.679
25300,25447,20350,24883,12221,16964,00020350,2022-05-19 13:42:55.237,2022-05-19 13:42:55.237,2022-05-19 13:35:42.678
25301,25448,20544,24884,12221,17321,00020544,2022-05-19 13:47:39.260,2022-05-19 13:47:39.261,2022-05-19 13:35:43.038
25302,25449,20954,24886,12221,16965,00020954,2022-05-19 13:37:24.851,2022-05-19 13:37:24.851,2022-05-19 13:35:44.157
25303,25450,16495,24887,12221,16850,00016495,2022-05-19 13:36:01.321,2022-05-19 13:36:01.321,2022-05-19 13:35:45.413
25304,25451,20977,24888,12221,17144,00020977,2022-05-19 13:39:35.281,2022-05-19 13:39:35.281,2022-05-19 13:35:52.502
25305,25452,15593,24892,12221,16917,00015593,2022-05-19 13:36:13.209,2022-05-19 13:36:13.210,2022-05-19 13:35:53.755
25306,25453,2887,24889,12221,17173,00002887,2022-05-19 13:42:53.780,2022-05-19 13:42:53.780,2022-05-19 13:35:54.246
25307,25454,21005,24890,12221,17352,00021005,2022-05-19 13:42:53.018,2022-05-19 13:42:53.018,2022-05-19 13:35:54.549
25308,25455,3255,24891,12221,17275,00003255,2022-05-19 13:47:04.703,2022-05-19 13:47:04.703,2022-05-19 13:35:54.645
25309,25456,20467,24893,12221,17202,00020467,2022-05-19 13:58:04.502,2022-05-19 13:58:04.502,2022-05-19 13:35:54.802
25310,25457,20851,24894,12221,16861,00020851,2022-05-19 13:39:35.412,2022-05-19 13:39:35.413,2022-05-19 13:35:54.953
25311,25458,15254,24895,869,9685,db95dcfe,2022-05-19 13:36:41.961,2022-05-19 13:36:41.961,2022-05-19 13:35:58.283
25312,25459,3166,24896,12221,16995,00003166,2022-05-19 13:36:32.271,2022-05-19 13:36:32.271,2022-05-19 13:36:01.658
25313,25460,20816,24897,12221,16874,00020816,2022-05-19 13:39:55.146,2022-05-19 13:39:55.146,2022-05-19 13:36:01.767
25314,25461,20387,24845,12221,16794,00020387,2022-05-19 13:37:55.795,2022-05-19 13:37:55.795,2022-05-19 13:36:02.520
25315,25462,20751,24768,12221,17268,00020751,2022-05-19 13:36:33.464,2022-05-19 13:36:33.464,2022-05-19 13:36:03.068
25316,25463,18989,24898,12221,17013,00018989,2022-05-19 13:43:47.071,2022-05-19 13:43:47.071,2022-05-19 13:36:04.445
25317,25464,20648,24900,12221,17051,00020648,2022-05-19 14:05:41.685,2022-05-19 14:05:41.685,2022-05-19 13:36:06.519
25318,25465,17042,24902,12221,17052,00017042,2022-05-19 13:37:03.566,2022-05-19 13:37:03.566,2022-05-19 13:36:06.962
25319,25466,15808,24899,12221,16833,00015808,2022-05-19 13:46:47.815,2022-05-19 13:46:47.815,2022-05-19 13:36:07.148
25320,25467,20977,24901,12221,17144,00020977,2022-05-19 13:36:17.960,2022-05-19 13:36:17.960,2022-05-19 13:36:07.793
25321,25468,20422,24904,12221,16742,00020422,2022-05-19 13:36:48.291,2022-05-19 13:36:48.291,2022-05-19 13:36:08.403
25322,25469,16274,24903,12221,16854,00016274,2022-05-19 13:54:12.356,2022-05-19 13:54:12.356,2022-05-19 13:36:08.449
25323,25470,3169,24906,12221,16815,00003169,2022-05-19 13:36:40.714,2022-05-19 13:36:40.714,2022-05-19 13:36:08.784
25324,25471,20762,24905,12221,17252,00020762,2022-05-19 13:37:17.092,2022-05-19 13:37:17.092,2022-05-19 13:36:08.936
25325,25472,21012,24879,12221,17369,00021012,2022-05-19 13:36:23.104,2022-05-19 13:36:23.104,2022-05-19 13:36:09.346
25326,25473,3328,24907,12221,17291,00003328,2022-05-19 13:42:58.958,2022-05-19 13:42:58.958,2022-05-19 13:36:10.685
25327,25474,18983,24908,12221,16853,00018983,2022-05-19 13:41:18.926,2022-05-19 13:41:18.926,2022-05-19 13:36:11.723
25328,25475,20822,24909,12221,16744,00020822,2022-05-19 13:43:47.111,2022-05-19 13:43:47.111,2022-05-19 13:36:15.580
25329,25476,16928,24912,12221,16922,00016928,2022-05-19 13:37:29.248,2022-05-19 13:37:29.248,2022-05-19 13:36:23.750
25330,25477,16272,24913,12221,16802,00016272,2022-05-19 13:42:55.613,2022-05-19 13:42:55.613,2022-05-19 13:36:23.767
25331,25478,16398,24917,12221,16800,00016398,2022-05-19 13:47:07.176,2022-05-19 13:47:07.176,2022-05-19 13:36:24.679
25332,25479,20990,24919,12221,17302,00020990,2022-05-19 13:36:32.689,2022-05-19 13:36:32.689,2022-05-19 13:36:24.745
25333,25480,16495,24920,12221,16850,00016495,2022-05-19 13:40:58.142,2022-05-19 13:40:58.142,2022-05-19 13:36:24.942
25334,25481,3182,24914,12221,17072,00003182,2022-05-19 13:42:58.741,2022-05-19 13:42:58.741,2022-05-19 13:36:25.049
25335,25482,2942,24915,12221,17056,00002942,2022-05-19 13:37:24.168,2022-05-19 13:37:24.168,2022-05-19 13:36:25.062
25336,25483,20363,24916,12221,16937,00020363,2022-05-19 13:52:05.454,2022-05-19 13:52:05.454,2022-05-19 13:36:25.098
25337,25484,16820,24918,12221,17042,00016820,2022-05-19 13:54:19.964,2022-05-19 13:54:19.964,2022-05-19 13:36:25.446
25338,25485,20861,24921,12221,17004,00020861,2022-05-19 13:37:04.304,2022-05-19 13:37:04.304,2022-05-19 13:36:26.184
25339,25486,3448,24922,12221,17378,00003448,2022-05-19 13:42:55.470,2022-05-19 13:42:55.470,2022-05-19 13:36:26.704
25340,25487,20810,24818,12221,17384,00020810,2022-05-19 13:36:34.340,2022-05-19 13:36:34.340,2022-05-19 13:36:33.422
25341,25488,20889,24923,12221,17262,00020889,2022-05-19 14:05:18.525,2022-05-19 14:05:18.525,2022-05-19 13:36:35.353
25342,25489,16295,24925,12221,17441,00016295,2022-05-19 13:42:55.176,2022-05-19 13:42:55.176,2022-05-19 13:36:35.920
25343,25490,3549,24926,12221,17147,00003549,2022-05-19 13:36:44.042,2022-05-19 13:36:44.042,2022-05-19 13:36:36.085
25344,25491,20751,24924,12221,17268,00020751,2022-05-19 13:37:11.456,2022-05-19 13:37:11.456,2022-05-19 13:36:36.971
25345,25492,20302,24927,12221,16879,00020302,2022-05-19 13:47:36.707,2022-05-19 13:47:36.707,2022-05-19 13:36:37.227
25346,25493,3475,24911,12221,17086,00003475,2022-05-19 13:36:38.292,2022-05-19 13:36:38.292,2022-05-19 13:36:37.811
25347,25494,21034,24929,12221,17442,00021034,2022-05-19 13:38:00.122,2022-05-19 13:38:00.122,2022-05-19 13:36:41.095
25348,25495,20916,24928,12221,17180,00020916,2022-05-19 13:39:18.455,2022-05-19 13:39:18.455,2022-05-19 13:36:41.418
25349,25496,3183,24932,12221,17201,00003183,2022-05-19 13:38:23.112,2022-05-19 13:38:23.112,2022-05-19 13:36:41.537
25350,25497,15563,24931,12221,17243,00015563,2022-05-19 13:47:05.628,2022-05-19 13:47:05.628,2022-05-19 13:36:41.753
25351,25498,20972,24933,12221,17109,00020972,2022-05-19 13:42:53.079,2022-05-19 13:42:53.079,2022-05-19 13:36:41.861
25352,25499,3324,24930,12221,17437,00003324,2022-05-19 13:42:53.262,2022-05-19 13:42:53.262,2022-05-19 13:36:42.210
25353,25500,17560,24934,12221,17396,00017560,2022-05-19 13:38:50.322,2022-05-19 13:38:50.322,2022-05-19 13:36:45.016
25354,25501,20526,24146,12221,16779,00020526,2022-05-19 13:37:00.151,2022-05-19 13:37:00.151,2022-05-19 13:36:47.285
25355,25502,3475,24935,12221,17086,00003475,2022-05-19 13:36:58.479,2022-05-19 13:36:58.479,2022-05-19 13:36:54.504
25356,25503,20882,24937,12221,17203,00020882,2022-05-19 13:46:02.049,2022-05-19 13:46:02.050,2022-05-19 13:36:58.635
25357,25504,3475,24939,12221,17086,00003475,2022-05-19 13:37:00.679,2022-05-19 13:37:00.679,2022-05-19 13:36:59.610
25358,25505,2972,24941,12221,17055,00002972,2022-05-19 13:37:21.078,2022-05-19 13:37:21.078,2022-05-19 13:36:59.778
25359,25506,16955,24946,12221,17091,00016955,2022-05-19 13:46:59.454,2022-05-19 13:46:59.455,2022-05-19 13:37:00.218
25360,25507,15593,24947,12221,16917,00015593,2022-05-19 13:37:41.304,2022-05-19 13:37:41.305,2022-05-19 13:37:00.622
25361,25508,15571,24948,12221,17318,00015571,2022-05-19 13:41:06.514,2022-05-19 13:41:06.514,2022-05-19 13:37:00.663
25362,25509,16349,24943,12221,16976,00016349,2022-05-19 13:40:13.100,2022-05-19 13:40:13.100,2022-05-19 13:37:00.916
25363,25510,20977,24942,12221,17144,00020977,2022-05-19 13:37:11.034,2022-05-19 13:37:11.034,2022-05-19 13:37:00.941
25364,25511,20690,24940,12221,17143,00020690,2022-05-19 13:42:58.814,2022-05-19 13:42:58.814,2022-05-19 13:37:00.981
25365,25512,16799,24945,12221,17439,00016799,2022-05-19 13:42:52.346,2022-05-19 13:42:52.346,2022-05-19 13:37:01.129
25366,25513,21012,24949,12221,17369,00021012,2022-05-19 13:37:21.951,2022-05-19 13:37:21.951,2022-05-19 13:37:01.306
25367,25514,20646,24944,12221,16932,00020646,2022-05-19 13:42:58.878,2022-05-19 13:42:58.878,2022-05-19 13:37:01.402
25368,25515,20559,24938,12221,17188,00020559,2022-05-19 13:37:38.981,2022-05-19 13:37:38.981,2022-05-19 13:37:01.966
25369,25516,20843,24950,12221,16908,00020843,2022-05-19 13:54:20.053,2022-05-19 13:54:20.053,2022-05-19 13:37:02.031
25370,25517,20945,24951,12221,16911,00020945,2022-05-19 13:42:52.761,2022-05-19 13:42:52.761,2022-05-19 13:37:02.070
25371,25518,20526,24952,12221,16779,00020526,2022-05-19 13:40:36.872,2022-05-19 13:40:36.872,2022-05-19 13:37:02.597
25372,25519,16377,24953,12221,16873,00016377,2022-05-19 13:49:10.790,2022-05-19 13:49:10.790,2022-05-19 13:37:02.906
25373,25520,21011,24954,12221,17366,00021011,2022-05-19 13:38:07.480,2022-05-19 13:38:07.480,2022-05-19 13:37:04.238
25374,25521,20340,24707,12221,17242,00020340,2022-05-19 13:37:16.978,2022-05-19 13:37:16.978,2022-05-19 13:37:08.235
25375,25522,16880,24955,12221,16919,00016880,2022-05-19 13:42:55.310,2022-05-19 13:42:55.310,2022-05-19 13:37:13.584
25376,25523,7441,24956,12221,17303,00007441,2022-05-19 13:39:39.137,2022-05-19 13:39:39.137,2022-05-19 13:37:17.388
25377,25524,20751,24957,12221,17268,00020751,2022-05-19 13:37:44.457,2022-05-19 13:37:44.457,2022-05-19 13:37:18.830
25378,25525,17042,24959,12221,17052,00017042,2022-05-19 13:39:00.147,2022-05-19 13:39:00.147,2022-05-19 13:37:23.076
25379,25526,21012,24960,12221,17369,00021012,2022-05-19 13:38:05.140,2022-05-19 13:38:05.140,2022-05-19 13:37:24.803
25380,25527,20810,24962,12221,17384,00020810,2022-05-19 13:48:00.222,2022-05-19 13:48:00.222,2022-05-19 13:37:25.000
25381,25528,2972,24963,12221,17055,00002972,2022-05-19 13:37:36.196,2022-05-19 13:37:36.196,2022-05-19 13:37:25.076
25382,25529,3169,24964,12221,16815,00003169,2022-05-19 13:39:00.150,2022-05-19 13:39:00.150,2022-05-19 13:37:25.674
25383,25530,7405,24961,12221,17443,00007405,2022-05-19 13:49:00.225,2022-05-19 13:49:00.225,2022-05-19 13:37:26.105
25384,25531,3159,24966,12221,17132,00003159,2022-05-19 13:47:09.810,2022-05-19 13:47:09.810,2022-05-19 13:37:29.438
25385,25532,13955,24965,12330,17336,9693fc51,2022-05-19 13:39:50.446,2022-05-19 13:39:50.446,2022-05-19 13:37:30.198
25386,25533,3008,24967,12221,17227,00003008,2022-05-19 13:38:10.211,2022-05-19 13:38:10.211,2022-05-19 13:37:30.837
25387,25534,20954,24968,12221,16965,00020954,2022-05-19 13:37:43.488,2022-05-19 13:37:43.489,2022-05-19 13:37:34.118
25388,25535,3042,24969,12221,16993,00003042,2022-05-19 13:42:52.689,2022-05-19 13:42:52.689,2022-05-19 13:37:40.349
25389,25536,20422,24970,12221,16742,00020422,2022-05-19 13:47:14.182,2022-05-19 13:47:14.182,2022-05-19 13:37:45.394
25390,25537,20550,24971,12221,17151,00020550,2022-05-19 13:44:54.447,2022-05-19 13:44:54.447,2022-05-19 13:37:45.980
25391,25538,16764,24972,12221,17114,00016764,2022-05-19 13:48:51.747,2022-05-19 13:48:51.747,2022-05-19 13:37:47.163
25392,25539,15560,24294,12221,17184,00015560,2022-05-19 13:38:32.055,2022-05-19 13:38:32.055,2022-05-19 13:37:51.476
25393,25540,4933,24871,12221,16966,00004933,2022-05-19 13:42:25.775,2022-05-19 13:42:25.775,2022-05-19 13:37:51.625
25394,25541,16944,24973,12221,17167,00016944,2022-05-19 13:38:10.974,2022-05-19 13:38:10.974,2022-05-19 13:37:52.794
25395,25542,20569,24974,12221,17113,00020569,2022-05-19 13:42:45.256,2022-05-19 13:42:45.256,2022-05-19 13:37:59.123
25396,25543,20990,24975,12221,17302,00020990,2022-05-19 13:39:13.987,2022-05-19 13:39:13.987,2022-05-19 13:37:59.228
25397,25544,15588,24976,12221,16832,00015588,2022-05-19 13:39:03.234,2022-05-19 13:39:03.234,2022-05-19 13:37:59.231
25398,25545,2972,24978,12221,17055,00002972,2022-05-19 13:42:54.097,2022-05-19 13:42:54.097,2022-05-19 13:37:59.243
25399,25546,3166,24979,12221,16995,00003166,2022-05-19 13:47:42.267,2022-05-19 13:47:42.267,2022-05-19 13:37:59.707
25400,25547,3594,24977,12221,17005,00003594,2022-05-19 13:42:53.096,2022-05-19 13:42:53.096,2022-05-19 13:38:00.145
25401,25548,6013,24980,12221,17431,00006013,2022-05-19 13:38:40.398,2022-05-19 13:38:40.398,2022-05-19 13:38:00.625
25402,25549,20559,24981,12221,17188,00020559,2022-05-19 13:47:18.182,2022-05-19 13:47:18.182,2022-05-19 13:38:04.811
25403,25550,3549,24983,12221,17147,00003549,2022-05-19 13:38:24.284,2022-05-19 13:38:24.284,2022-05-19 13:38:13.313
25404,25551,3298,24987,12221,17363,00003298,2022-05-19 13:42:52.640,2022-05-19 13:42:52.640,2022-05-19 13:38:13.610
25405,25552,20660,24985,12221,16737,00020660,2022-05-19 13:41:00.119,2022-05-19 13:41:00.119,2022-05-19 13:38:13.620
25406,25553,16944,24982,12221,17167,00016944,2022-05-19 13:46:47.349,2022-05-19 13:46:47.349,2022-05-19 13:38:13.922
25407,25554,20977,24984,12221,17144,00020977,2022-05-19 13:38:23.439,2022-05-19 13:38:23.439,2022-05-19 13:38:14.364
25408,25555,20406,24986,12221,17165,00020406,2022-05-19 13:47:25.578,2022-05-19 13:47:25.578,2022-05-19 13:38:14.397
25409,25556,20922,24988,12221,17163,00020922,2022-05-19 13:38:57.298,2022-05-19 13:38:57.298,2022-05-19 13:38:14.574
25410,25557,3549,24989,12221,17147,00003549,2022-05-19 13:38:53.583,2022-05-19 13:38:53.583,2022-05-19 13:38:24.938
25411,25558,61,24990,12221,16941,00000061,2022-05-19 13:42:53.182,2022-05-19 13:42:53.182,2022-05-19 13:38:25.668
25412,25559,7451,24991,12221,17331,00007451,2022-05-19 13:49:00.227,2022-05-19 13:49:00.227,2022-05-19 13:38:28.307
25413,25560,21019,24992,12333,17444,218b7fba,2022-05-19 16:07:36.049,2022-05-19 16:07:36.049,2022-05-19 13:38:32.850
25414,25561,3624,24994,12221,16983,00003624,2022-05-19 13:40:28.584,2022-05-19 13:40:28.584,2022-05-19 13:38:36.587
25415,25562,20686,24995,12221,16789,00020686,2022-05-19 13:38:45.103,2022-05-19 13:38:45.103,2022-05-19 13:38:36.998
25416,25563,21001,24996,12221,17332,00021001,2022-05-19 13:42:52.420,2022-05-19 13:42:52.420,2022-05-19 13:38:47.872
25417,25564,3092,24997,12221,17145,00003092,2022-05-19 13:54:21.843,2022-05-19 13:54:21.844,2022-05-19 13:38:49.111
25418,25565,3166,24998,12221,16995,00003166,2022-05-19 13:42:54.791,2022-05-19 13:42:54.791,2022-05-19 13:38:49.356
25419,25566,21012,24999,12221,17369,00021012,2022-05-19 13:40:00.136,2022-05-19 13:40:00.137,2022-05-19 13:38:49.459
25420,25567,21011,25000,12221,17366,00021011,2022-05-19 13:42:54.714,2022-05-19 13:42:54.714,2022-05-19 13:38:50.016
25421,25568,3008,25001,12221,17227,00003008,2022-05-19 13:39:24.572,2022-05-19 13:39:24.572,2022-05-19 13:38:50.729
25422,25569,15560,25002,12221,17184,00015560,2022-05-19 13:42:52.470,2022-05-19 13:42:52.470,2022-05-19 13:38:53.253
25423,25570,20903,25003,12221,17008,00020903,2022-05-19 13:39:00.152,2022-05-19 13:39:00.152,2022-05-19 13:39:00.058
25424,25571,3077,25004,12221,17445,00003077,2022-05-19 13:42:54.290,2022-05-19 13:42:54.290,2022-05-19 13:39:01.291
25425,25572,2761,25005,12221,17348,00002761,2022-05-19 13:42:55.448,2022-05-19 13:42:55.448,2022-05-19 13:39:01.480
25426,25573,20387,25007,12221,16794,00020387,2022-05-19 13:42:26.855,2022-05-19 13:42:26.855,2022-05-19 13:39:01.976
25427,25574,15578,25006,12221,16768,00015578,2022-05-19 13:39:42.242,2022-05-19 13:39:42.242,2022-05-19 13:39:01.982
25428,25575,20334,25008,12221,16830,00020334,2022-05-19 13:48:00.224,2022-05-19 13:48:00.224,2022-05-19 13:39:14.302
25429,25576,20990,25009,12221,17302,00020990,2022-05-19 13:39:22.401,2022-05-19 13:39:22.401,2022-05-19 13:39:14.455
25430,25577,16928,25010,12221,16922,00016928,2022-05-19 13:41:35.558,2022-05-19 13:41:35.558,2022-05-19 13:39:14.996
25431,25578,21028,25011,12221,17434,00021028,2022-05-19 13:39:28.174,2022-05-19 13:39:28.174,2022-05-19 13:39:15.125
25432,25579,2942,25012,12221,17056,00002942,2022-05-19 13:40:00.145,2022-05-19 13:40:00.145,2022-05-19 13:39:20.946
25433,25580,3169,25014,12221,16815,00003169,2022-05-19 13:39:44.004,2022-05-19 13:39:44.004,2022-05-19 13:39:24.849
25434,25581,20990,25015,12221,17302,00020990,2022-05-19 13:41:58.991,2022-05-19 13:41:58.991,2022-05-19 13:39:24.850
25435,25582,15593,25016,12221,16917,00015593,2022-05-19 13:48:02.487,2022-05-19 13:48:02.487,2022-05-19 13:39:25.183
25436,25583,7473,25017,12221,17078,00007473,2022-05-19 13:47:12.683,2022-05-19 13:47:12.683,2022-05-19 13:39:25.507
25437,25584,3008,25013,12221,17227,00003008,2022-05-19 13:39:49.376,2022-05-19 13:39:49.376,2022-05-19 13:39:26.102
25438,25585,15609,25018,12221,16735,00015609,2022-05-19 13:39:47.454,2022-05-19 13:39:47.454,2022-05-19 13:39:40.277
25439,25586,15588,25019,12221,16832,00015588,2022-05-19 13:47:44.342,2022-05-19 13:47:44.342,2022-05-19 13:39:40.324
25440,25587,20977,25020,12221,17144,00020977,2022-05-19 13:42:52.538,2022-05-19 13:42:52.539,2022-05-19 13:39:40.716
25441,25588,16839,23095,12221,16945,00016839,2022-05-19 13:42:53.826,2022-05-19 13:42:53.826,2022-05-19 13:39:40.949
25442,25589,3008,25013,12221,17227,00003008,2022-05-19 13:40:29.945,2022-05-19 13:40:29.945,2022-05-19 13:39:50.452
25443,25590,3169,25021,12221,16815,00003169,2022-05-19 13:46:39.603,2022-05-19 13:46:39.603,2022-05-19 13:39:50.489
25444,25591,20352,25022,12221,16822,00020352,2022-05-19 13:42:53.667,2022-05-19 13:42:53.667,2022-05-19 13:39:53.408
25445,25592,3183,25024,12221,17201,00003183,2022-05-19 13:43:03.660,2022-05-19 13:43:03.660,2022-05-19 13:39:53.599
25446,25593,16975,25025,12221,17191,00016975,2022-05-19 13:43:14.741,2022-05-19 13:43:14.741,2022-05-19 13:39:53.786
25447,25594,20304,25029,12221,16777,00020304,2022-05-19 13:43:37.177,2022-05-19 13:43:37.177,2022-05-19 13:39:53.854
25448,25595,17059,25027,12221,17446,00017059,2022-05-19 13:41:31.796,2022-05-19 13:41:31.796,2022-05-19 13:39:53.897
25449,25596,20314,25032,12221,16751,00020314,2022-05-19 13:41:00.122,2022-05-19 13:41:00.122,2022-05-19 13:39:53.954
25450,25597,2947,25033,12221,17066,00002947,2022-05-19 13:44:14.919,2022-05-19 13:44:14.919,2022-05-19 13:39:54.026
25451,25598,2952,25023,12221,17031,00002952,2022-05-19 13:41:00.521,2022-05-19 13:41:00.521,2022-05-19 13:39:54.111
25452,25599,20807,25034,12221,16970,00020807,2022-05-19 13:42:52.606,2022-05-19 13:42:52.606,2022-05-19 13:39:54.361
25453,25600,16909,25030,12221,16943,00016909,2022-05-19 13:45:54.440,2022-05-19 13:45:54.440,2022-05-19 13:39:54.387
25454,25601,16993,25028,12221,17076,00016993,2022-05-19 13:46:45.137,2022-05-19 13:46:45.137,2022-05-19 13:39:54.470
25455,25602,20680,25031,12221,17354,00020680,2022-05-19 13:42:52.572,2022-05-19 13:42:52.572,2022-05-19 13:39:54.664
